338.json,TRUE,Sen. Obama has always had a 100 percent prochoice rating.,abortion,barack-obama,President,Illinois,democrat,70,71,160,163,9,an e-mail message sent to voters before Super Tuesday.,"NARAL Prochoice America, <a href=""http://www.prochoiceamerica.org/elections/statements/obama.html""> Obama scorecard </a> <p> Planned Parenthood, <a href=""http://www.ppaction.org/ppvotes/Scorecard.html""> 2006 Congressional Scorecard </a> </p> <p> Washington Post, <a href=""http://www.washingtonpost.com/wp-dyn/content/article/2008/02/04/AR2008020402980.html""> NOW Again Attacks Obama's Illinois Voting Record on Abortion Bills, </a> Feb. 5, 2008 </p> <p> Obama campaign, <a href=""http://www.barackobama.com/factcheck/2008/01/08/fact_check_obamas_strong_proch.php""> Obama's Strong Prochoice Record </a> </p> <p> Interview: Pam Sutherland, Illinois Planned Parenthood Council </p> <p> </p>"
7848.json,half-true,"Since Gina Raimondo took office, investment fees on the states pension portfolio have gone up from about $12 million annually to about $50 million.","candidates-biography,economy,pensions,retirement,state-finances,wealth,workers",frank-caprio,R.I. General Treasurer,Rhode Island,democrat,0,0,4,0,0,"an appearance on ""10 News Conference""","<p> Treasury.RI.gov, &quot;<a href=""http://treasury.ri.gov/documents/Expense-Table-05-22-13-FY12-Actuals.pdf"" style=""text-decoration:none;"">Employees&#39; Retirement System of Rhode Island Investment Expense Analysis, FY 2012</a>,&quot; May 23, 2013, &quot;Is the pension investment portfolio paying more in expenses than in the past?&quot; undated, accessed by selecting &quot;Investments &amp; Finance,&quot; then &quot;Pension Investments,&quot; then &quot;Expenses,&quot; &nbsp;and &quot;<a href=""http://www.treasury.ri.gov/documents/sic/SIC-05-13.pdf"" style=""text-decoration:none;"">State of Rhode Island Investment Commission Meeting</a>,&quot; agenda, minutes and reports for May 22, 2013 meeting, both accessed May 23, 2013</p> <p> Turnto10.com, &quot;<a href=""http://www.turnto10.com/video?clipId=8886174&amp;autostart=true"" style=""text-decoration:none;"">10 News Conference: May 19, 2013</a>,&quot; WJAR-TV, accessed May 21, 2013</p> <p> MDpolicy.org, &quot;<a href=""http://www.mdpolicy.org/docLib/20120803_MarylandPolicyReport201204.pdf"" style=""text-decoration:none;"">Wall Street Fees and the Maryland Public Pension Fund</a>,&quot; Maryland Policy Report, July 25, 2012, accessed May 22, 2013</p> <p> Interviews and e-mails, Frank Caprio, former general treasurer, May 22-29, 2013,</p> <p> and Joy Fox, spokeswoman, General Treasurer Gina Raimondo, May 22-31, 2013</p> <p> Interview, Gordon Dash, professor of finance and decision sciences, University of Rhode Island, May 29, 2013</p>"
2820.json,TRUE,The (federal) debt is growing by more than $4 billion a day.,"deficit,economy,federal-budget",rick-perry,Governor,Texas,republican,30,30,42,23,18,"in ""Fed Up! Our Fight to Save America from Washington""","<p> Fed Up! Our Fight to Save America from Washington, page 57</p> <p> Bloomberg, <a href=""http://www.bloomberg.com/apps/news?pid=newsarchive&amp;sid=aNaqecavD9ek"" id=""g_nf"" title=""Obama raises 2010 deficit estimate to $1.5 trillion"">Obama raises 2010 deficit estimate to $1.5 trillion</a>, Aug. 25, 2009</p> <p> Congressional Budget Office, <a href=""http://www.cbo.gov/ftpdocs/112xx/doc11280/Frontmatter.shtml"" id=""iz_t"" title=""An Analysis of the President's Budgetary Proposals for Fiscal Year 2011,"">An Analysis of the President&#39;s Budgetary Proposals for Fiscal Year 2011,</a> March 2010</p> <p> Congressional Budget Office, <a href=""http://www.cbo.gov/ftpdocs/119xx/doc11936/SeptemberMBR.pdf"" id=""tf2_"" title=""Monthly Budget Review, fiscal year 2010,"">Monthly Budget Review, fiscal year 2010,</a> Oct. 7, 2010</p> <p> Congressional Budget Office, <a href=""http://www.cbo.gov/ftpdocs/117xx/doc11705/2010_08_19_SummaryforWeb.pdf"" id=""gr_m"" title=""The Budget and Economic Outlook: An Update,"">The Budget and Economic Outlook: An Update,</a> August 2010</p> <p> Office of Management and Budget, <a href=""http://docs.google.com/viewer?a=v&amp;q=cache:Z9ttfQGG0EUJ:www.whitehouse.gov/sites/default/files/omb/assets/fy2011_msr/11msr.pdf+Mid-Session+Review%3B+Budget+of+the+U.S.+Government,+fiscal+year+2011&amp;hl=en&amp;gl=us&amp;pid=bl&amp;srcid=ADGEESjN0LSZAtGBXi6x9W45lnoPvjT2c2tn-HUvPyilRD2YfWlu4RVTgkRTvSqK1VCQy1D4nyK7nAtgGuEEFag64X3ksOQHUm5bPOKLtcEXfd0F8kZA383w3VMi1kt_pDSfw73HZk46&amp;sig=AHIEtbR1GI5392OaM8HU2le-t6JW_cU97w"" id=""rn-8"" title=""Mid-Session Review; Budget of the U.S. Government,"">Mid-Session Review; Budget of the U.S. Government,</a> Fiscal Year 2011</p> <p> PolitiFact.com, <a href=""http://www.politifact.com/truth-o-meter/statements/2010/jan/15/david-axelrod/axelrod-claims-bush-saddled-obama-big-deficit/"" id=""irtj"" title=""Axelrod claims Bush saddled Obama with a big deficit,"">Axelrod claims Bush saddled Obama with a big deficit,</a> Jan. 15, 2010</p> <p> PolitiFact Ohio, <a href=""http://www.politifact.com/ohio/statements/2010/oct/31/john-kasich/john-kasich-touts-role-balancing-budget-creating-s/"" id=""tx45"" title=""John Kasich touts role in balancing budget, creating surplus, boosting jobs,"">John Kasich touts role in balancing budget, creating surplus, boosting jobs,</a> Oct. 31, 2010</p> <p> E-mail interview with Catherine Frazier, deputy communications director, Nov. 9, 2010</p> <p> Interview with Josh Gordon, policy director, Concord Coalition, Nov. 11, 2011</p>"
4456.json,half-true,"Under President Barack Obamas jobs bill, states would no longer have to lay off teachers, firefighters and police officers.",jobs,david-scott,Congressman ,Georgia,democrat,0,0,2,1,0,a WABE-FM (90.1) radio interview,"<p> WABE, &quot;<a href=""http://www.publicbroadcasting.net/wabe/news.newsmain/article/8468/0/1850679/The.544.with.Denis.O%27Hayer/The.President%27s.Job.Bill..A.Conversation.with.Georgia.Democratic.Congressman.David.Scott"">The President&#39;s Job Bill: A Conversation with Georgia Democratic Congressman David Scott</a>,&quot; Sept. 9, 2011<br /> <br /> Telephone interview, Michael Andel, chief of staff, U.S. Rep. David Scott, Sept. 12, 2011<br /> <br /> The White House, <a href=""http://www.whitehouse.gov/the-press-office/2011/09/08/fact-sheet-and-overview"">fact sheet and overview of the American Jobs Act of 2011</a>, Sept. 8, 2011<br /> <br /> The White House, &quot;<a href=""http://www.whitehouse.gov/sites/default/files/American_Jobs_Act.pdf"">American Jobs Act</a>,&quot; accessed Sept. 13, 2011<br /> <br /> The White House Blog, &quot;<a href=""http://www.whitehouse.gov/blog/2011/09/09/state-state-look-american-jobs-ac"">A State by State Look at the American Jobs Act</a>,&quot; accessed Sept. 13, 2011<br /> <br /> U.S. Department of Education, &quot;<a href=""http://www2.ed.gov/news/speeches/2010/04/04142010.html"">Secretary Arne Duncan&#39;s Testimony Before the Senate Appropriations Subcommittee on Labor, Health and Human Services, Education, and Related Agencies Regarding the FY 2011 Education Budget</a>,&quot; April 14, 2010<br /> <br /> American Association of School Administrators, &quot;<a href=""http://www.aasa.org/uploadedFiles/Newsroom/Press_Releases/2011/FINALJobCuts52311.pdf"">Projection of National Education Job Cuts for the 2011-12 School Year</a>,&quot; May 2011</p>"
7796.json,FALSE,"Of our 98,000 teachers who are K-12, over 53,000 of those teachers today are over 50 years old.","education,retirement",terry-mcauliffe,Governor,Virginia,democrat,12,6,2,2,3,a speech.,"<p dir=""ltr""> YouTube, &quot;Terry McAuliffe Fairfax Office Opening 4/27/2013,&quot; (<a href=""http://www.youtube.com/watch?feature=player_embedded&amp;v=ljJCXLDQMiI"">video</a>, comment at about 5:48), April 27, 2013.</p> <p dir=""ltr""> Emails from Josh Schwerin, McAuliffe campaign spokesman, May 1 and 2, 2013.</p> <p dir=""ltr""> Emails from Jeanne Chenault, spokeswoman for Virginia Retirement System, May 2, 6, 7, 13 and 15, 2013.</p> <p dir=""ltr""> Department of Education, &quot;<a href=""about:blank"">Profile of Virginia&rsquo;s Instructional School Personnel</a>,&quot; Sept. 28, 2011.</p> <p dir=""ltr""> National Center for Education Statistics, Table 3, &quot;<a href=""http://nces.ed.gov/pubs2009/2009324/tables/sass0708_2009324_t12n_03.asp"">Percentage distribution of school teachers by age category, etc.</a>,&quot; from the 2009 report.</p> <p dir=""ltr""> National Center for Education Statistics, Table 19, &quot;<a href=""http://nces.ed.gov/surveys/sass/tables/sass_2004_19.asp"">Average age of school teachers and percentage distribution of teachers by sex, by school type and selected school characteristics: 2003-04</a>,&quot; from 2003-04 survey.</p> <p dir=""ltr""> National Commission on Teaching and America&rsquo;s Future, &quot;<a href=""http://nctaf.org/wp-content/uploads/2012/01/NCTAF-Who-Will-Teach-Experience-Matters-2010-Report.pdf"">Who Will Teach? Experience Matters</a>,&quot; January 2010.</p> <p dir=""ltr""> National Center for Education Information, &quot;<a href=""http://www.ncei.com/Profile_Teachers_US_2011.pdf"">Profile of Teachers in the U.S. 2011</a>,&quot; 2011.</p> <p dir=""ltr""> Emails from Emily Workman, associate policy analyst for Education Commission of the States, May 6 and 7, 2013.</p> <p dir=""ltr""> National Education Association, <a href=""http://www.nea.org/assets/img/content/NEA_Rankings_And_Estimates-2013_%282%29.pdf"">Estimate of School Statistics 2013</a>, page 92, accessed May 9, 2013.</p> <p dir=""ltr""> Virginia Department of Education, &quot;<a href=""about:blank"">Profile of Virginia&rsquo;s Instructional School Personnel</a>,&quot; (PowerPoint presentation), Sept. 29, 2011.</p> <p dir=""ltr""> Interview with Jim Wyckoff, Curry Memorial Professor of Education University of Virginia, May 13, 2013.</p> <p dir=""ltr""> Interview with Robley Jones, director of the Office of Government Relations and Research for the Virginia Education Association, May 14, 2013.</p> <p dir=""ltr""> Emails from Charles Pyle, spokesman for Virginia Department of Education, May 13 and 14, 2013.</p>"
7467.json,mostly-true,Two-thirds of Wisconsinites receiving unemployment checks are not required to search for work due to current work search exemptions.,"government-regulation,jobs,poverty,welfare",scott-walker,Milwaukee County Executive,Wisconsin,republican,26,41,32,40,11,a speech,"<p> Wisconsin Eye, <a href=""http://www.wiseye.org/videoplayer/vp.html?sid=9595"">video</a> of Gov. Scott Walker (speech starts at 5:50; unemployment at 30:00), Feb. 13, 2013</p> <p> Gov. Scott Walker, <a href=""http://media.jsonline.com/documents/21313GovWalkerEntitlementReform.pdf"">slide show</a> accompanying speech, Feb. 13, 2013</p> <p> Interview, National Employment Law Project policy co-director <a href=""http://www.nelp.org/site/about_us/policy_co_director2"">Maurice Emsellem</a>, Feb. 27 and March 1, 2013</p> <p> Email interview, Wisconsin Department of Workforce Development communications director John Dipko, Feb. 18 and March 1, 2013</p> <p> Email interview, Gov. Scott Walker spokesman Cullen Werwie, Feb. 14, 2013</p> <p> Email interview, Legal Action of Wisconsin attorney Robert Andersen, Feb. 27, 2013</p> <p> Wisconsin Department of Workforce Development, <a href=""http://dwd.wisconsin.gov/uiben/handbook/english/contentspart4.htm"">&quot;Unemployment insurance -- work search&quot;</a></p> <p> Wisconsin Department of Workforce Development, <a href=""http://docs.legis.wisconsin.gov/code/admin_code/dwd/127/02"">work search requirements and exemptions</a></p> <p> Wisconsin Department of Workforce Development, <a href=""http://media.jsonline.com/documents/CY12.pdf"">2012 work search statistics</a><br /> <br /> &nbsp;</p>"
8654.json,half-true,"Under President Obamas health-care reforms, the premium for an average plan for a family didnt go down by $2,500 per year, its gone up about $2,500 per year.","corporations,economy,health-care,public-health,workers",ron-johnson,,Wisconsin,republican,14,6,10,10,1,an interview,"<p>Fox News Radio, Kilmeade and Friends <a href=""http://radio.foxnews.com/2013/12/05/kilmeade-kondensed-audio-of-senronjohnson-reppeteking-how-2-avoid-obamacare/?utm_source=twitterfeed&amp;utm_medium=twitter""><u>interview</u></a> of U.S. Sen. Ron Johnson (quote at 11:15) Dec. 5, 2013</p> <p>Interview and email interview, U.S. Sen. Ron Johnson policy advisor Patrick McIlheran, Dec. 9 and 11, 2013</p> <p>PolitiFact National, <a href=""http://www.politifact.com/truth-o-meter/promises/obameter/promise/521/cut-cost-typical-familys-health-insurance-premium-/""><u>&quot;No cut in premiums for typical family,&quot;</u></a> Aug. 31, 2012</p> <p>PolitiFact National, <a href=""http://www.politifact.com/truth-o-meter/statements/2012/oct/04/barack-obama/obama-said-health-care-premiums-went-slower-any-ti/""><u>&quot;Obama said health premiums in the last two years went up slower than any time in the past five decades,&quot;</u></a> Oct. 4, 2012</p> <p>PolitiFact National, <a href=""http://www.politifact.com/truth-o-meter/statements/2013/oct/17/ted-cruz/sen-ted-cruz-says-premiums-have-gone-virtually-eve/""><u>&quot;Sen. Ted Cruz says premiums have gone, &lsquo;up and up and up&rsquo; for &lsquo;virtually every person,&rsquo;&quot;</u></a> Oct. 7, 2013</p> <p>PolitiFact National, <a href=""http://www.politifact.com/truth-o-meter/statements/2013/sep/04/republican-national-committee-republican/republican-national-committee-says-health-insuranc/""><u>&quot;Republican National Committee says health insurance premiums have risen 29 percent under Barack Obama,&quot;</u></a> Sept. 4, 2013</p> <p>FactCheck.org, <a href=""http://www.factcheck.org/2013/11/fighting-premium-spin-with-more-spin/""><u>&quot;Fighting premium spin,&quot;</u></a> Nov. 1, 2013</p> <p>Kaiser Family Foundation, <a href=""http://kaiserfamilyfoundation.files.wordpress.com/2013/08/2013-ehbs-6-4.png""><u>&quot;Average annual worker and employer contributions to premiums and total premiums for family coverage, 1999-2013&quot;</u></a></p> <p>Interview, Kaiser Family Foundation spokesman Craig Palosky, Dec. 12, 2013</p> <p>Email interview, Massachusetts Institute of Technology health economist Jonathan Gruber, Dec. 10, 2013</p> <p>Interview, Project HOPE senior fellow Gail Wilensky, Dec. 11, 2013</p> <p>Washington Post Fact Checker, <a href=""http://www.washingtonpost.com/blogs/fact-checker/wp/2013/09/11/the-gop-attack-on-a-dubious-obama-health-care-pledge/""><u>&quot;The GOP attack on a dubious Obama health care pledge,&quot;</u></a> Sept. 11, 2013</p> <p>Washinton Post Fact Checker, <a href=""http://www.washingtonpost.com/wp-dyn/content/article/2008/10/08/AR2008100800092.html""><u>&quot;Number based on shaky assumptions,&quot;</u></a> Oct. 8, 2008</p> <p>President&#39;s Council of Economic Advisers, <a href=""http://www.whitehouse.gov/sites/default/files/docs/healthcostreport_final_noembargo_v2.pdf""><u>&quot;Trends in healthcare cost growth and the role of the Affordable Care Act,&quot;</u></a> November 2013</p>"
9492.json,half-true,"The IRS also investigated liberal groups, groups that had progressive in their name. ... The IRS was basically looking at everybody.","elections,taxes",donna-brazile,Political commentator,"Washington, D.C.",democrat,0,1,4,7,0,"comments on CNN's ""State of the Union""","<p>CNN <em>State of the Union</em> <a href=""http://transcripts.cnn.com/TRANSCRIPTS/1406/22/sotu.01.html""><u>interview with Donna Brazille</u></a>, June 22, 2014</p> <p>Treasury Inspector General for Tax Administration, <a href=""http://www.treasury.gov/tigta/auditreports/2013reports/201310053fr.pdf""><u>Inappropriate Criteria Were Used to Identify Tax-Exempt Applications for Review</u></a>, May 14, 2013</p> <p>Internal Revenue Service, &quot;<a href=""http://www.irs.gov/uac/Newsroom/Questions-and-Answers-on-501%28c%29-Organizations""><u>Questions and Answers on 501(c) organizations</u></a>,&quot; May 15, 2013</p> <p>PolitiFact Texas, &quot;<a href=""http://www.politifact.com/texas/statements/2013/jun/11/progress-texas/progress-texas-says-two-thirds-groups-targeted-irs/""><u>Progress Texas says two-thirds of groups targeted for IRS scrutiny were not conservative</u></a>,&quot; June 11, 2013</p> <p><em>Washington Post</em>,<em> </em>&quot;<a href=""http://www.washingtonpost.com/politics/irs-targeted-groups-critical-of-government-documents-from-agency-probe-show/2013/05/12/bb38e5bc-bb24-11e2-97d4-a479289a31f9_print.html""><u>IRS targeted groups critical of government, documents from agency probe show,</u></a>&quot; May 12, 2013</p> <p>CBS News, &quot;<a href=""http://www.cbsnews.com/news/irs-progressive-groups-flagged-but-tea-party-bigger-target/""><u>IRS: Progressive groups flagged, but tea party bigger target</u></a>,&quot; June 27, 2013</p> <p>House Ways and Means Committee, <a href=""http://democrats.waysandmeans.house.gov/sites/democrats.waysandmeans.house.gov/files/TIGTA%20Letter%20FINAL.pdf""><u>Letter from Rep. Sandy Levin&nbsp;to J. Russell George</u></a>, June 24, 2013</p> <p>Treasury Department, <a href=""http://online.wsj.com/public/resources/documents/TIGTAFinalResponseToRepLevin06262013.pdf""><u>Letter from George to Levin</u></a>, June 27, 2013</p>"
6895.json,barely-true,Says Obama promised unemployment would never go above 8 percent.,jobs,paul-ryan,U.S. Representative,Wisconsin,republican,19,6,16,14,2,a vice presidential debate,"<p> PolitiFact, &quot;<a href=""http://www.politifact.com/truth-o-meter/statements/2012/oct/09/american-crossroads/ad-says-barack-obama-promised-jobless-rate-would-b/"">Ad says Barack Obama promised the jobless rate would be 5.6% if Congress passed the stimulus</a>,&quot; Oct. 9, 2012<br /> <br /> PolitiFact, &quot;<a href=""http://www.politifact.com/truth-o-meter/statements/2012/sep/18/mitt-romney/romney-repeats-claim-obama-promised-unemployment-w/"">Romney repeats claim that Obama promised unemployment would not exceed 8 percent</a>,&quot; Feb. 8, 2012<br /> <br /> <em> Mother Jones</em>, &quot;<a href=""http://www.motherjones.com/politics/2012/09/secret-video-romney-private-fundraiser"">SECRET VIDEO: Romney Tells Millionaire Donors What He REALLY Thinks of Obama Voters</a>,&quot; Sept. 17, 2012<br /> &nbsp;&nbsp;&nbsp;<br /> <em>Huffington Post</em>, &quot;<a href=""http://www.huffingtonpost.com/2012/09/17/mitt-romney-47-percent_n_1892227.html"">Mitt Romney Explains &#39;47 Percent&#39; Leak: &#39;Victims&#39; Comment Not Elegantly Stated</a>,&quot; Sept. 17, 2012<br /> &nbsp;&nbsp;&nbsp;<br /> <em>National Journal</em>, &quot;<a href=""http://www.nationaljournal.com/politics/romney-all-of-obama-s-supporters-want-government-handouts-20120917"">Romney: All of Obama&#39;s Supporters Want Government Handouts</a><a href=""http://thehill.com/blogs/twitter-room/other-news/249967-obama-campaign-mocks-romney-47-percent-comment-on-twitter-"">,&quot; Sept. 17, 2012</a><br /> &nbsp;&nbsp;&nbsp;<br /> PolitiFact, &quot;<a href=""http://www.politifact.com/truth-o-meter/statements/2012/feb/08/mitt-romney/mitt-romney-says-president-promised-peak-8-percent/"">Mitt Romney says president promised peak of 8 percent unemployment</a>,&quot; Feb.8, 2012<br /> &nbsp;&nbsp;&nbsp;<br /> White House,<a href=""http://otrans.3cdn.net/ee40602f9a7d8172b8_ozm6bt5oi.pdf""> &quot;The Job Impact of the American Recovery and Reinvestment Plan,&quot;</a> by Christina Romer, chairwoman of the president&#39;s Council of Economic Advisers, and Jared Bernstein, the vice president&#39;s top economic adviser, Jan. 9, 2009<br /> &nbsp;&nbsp;&nbsp;<br /> PolitiFact, &quot;<a href=""http://www.politifact.com/truth-o-meter/statements/2011/jan/26/michele-bachmann/rep-michele-bachmann-says-white-house-promised-sti/"">Rep. Michele Bachmann says White House promised stimulus would keep unemployment below 8 percent</a>,&quot; Jan. 26, 2011<br /> &nbsp;&nbsp;&nbsp;<br /> PolitiFact, &quot;<a href=""http://www.politifact.com/truth-o-meter/statements/2009/jul/09/eric-cantor/Cantor-and-other-republicans-say-obama-promised-s/"">Cantor and other Republicans say Obama promised stimulus would keep unemployment rates below 8 percent</a>,&quot; July 9, 2009<br /> &nbsp;&nbsp;&nbsp;<br /> Bureau of Labor Statistics,<a href=""http://www.bls.gov/news.release/empsit.nr0.htm""> Employment Situation Summary</a>, Sept. 7, 2012<br /> <br /> &nbsp;</p>"
10423.json,TRUE,The economy is creating jobs at the fastest pace since 1999.,"economy,jobs",barack-obama,President,Illinois,democrat,70,71,160,163,9,the State of the Union address,"<div> <p>Barack Obama, State of the Union address, Jan. 20, 2015</p> <p>Bureau of Labor Statistics, <a href=""http://data.bls.gov/cgi-bin/surveymost?ln"">Labor Force Statistics from the Current Population Survey</a> (main index page), accessed Jan. 20, 2015</p> </div>"
6767.json,mostly-true,President Obama decided not to meet with Prime Minister Benjamin Netanyahu in New York.,"foreign-policy,israel,message-machine-2012",adam-hasner,,Florida,republican,2,1,4,4,0,a press release from the Mitt Romney campaign,"<p> Mitt Romney campaign website press release, <a href=""http://www.mittromney.com/news/press/2012/09/fmr-fl-majority-leader-hasner-president-obamas-treatment-israel-unacceptable-0"">&quot;Fmr. Florida majority leader Hasner: President Obama&rsquo;s treatment of Israel is unacceptable,&quot;</a>Sept. 24, 2012<br /> <br /> White House statement, <a href=""http://www.whitehouse.gov/the-press-office/2012/09/11/readout-president-s-call-israeli-prime-minister-netanyahu"">&quot;Readout of the President&rsquo;s call with Israeli Prime Minister Netanyahu,&quot;</a>Sept. 11, 2012<br /> <br /> <em>Haaretz</em>, <a href=""http://www.haaretz.com/news/diplomacy-defense/white-house-declines-netanyahu-request-to-meet-with-obama.premium-1.464328"">&quot;White House declines Netanyahu request to meet with Obama,&quot; </a>Sept. 11, 2012<br /> <br /> Reuters, <a href=""http://www.reuters.com/article/2012/09/11/israel-us-idUSL5E8KBLQC20120911"">&quot;Obama won&rsquo;t &nbsp;meet Netanyahu over Iran row - Israeli official,&quot;</a>Sept. 11, 2012<br /> <br /> Reuters, <a href=""http://www.reuters.com/article/2012/09/11/israel-iran-netanyahu-idUSL5E8KB9DC20120911"">&quot;In unusual snub, Obama to avoid meeting with Netanyahu,&quot;</a>Sept. 11, 2012<br /> <br /> <em>New York Times</em>, <a href=""http://www.nytimes.com/2012/09/12/world/middleeast/united-states-and-israel-engage-in-public-spat-over-iran-policy.html?pagewanted=all&amp;_moc.semityn.www"">&quot;Israeli sharpens call for United States to set Iran trigger,&quot; </a>Sept. 11, 2012<br /> <br /> <em>Washington Post, </em><a href=""http://www.washingtonpost.com/world/middle_east/netanyahu-without-ultimatum-us-has-no-moral-right-to-stop-israel-from-attacking-iran/2012/09/11/cb56ac8a-fc12-11e1-a31e-804fccb658f9_story.html"">&quot;Netanyahu: Without ultimatum, U.S. has no &lsquo;moral right&rsquo; to stop Israel from attacking Iran,&quot;</a>Sept. 11, 2012</p> <p> <em>Jerusalem Post,</em><a href=""http://www.jpost.com/DiplomacyAndPolitics/Article.aspx?id=284775""> &quot;Mofaz: Is PM trying to oust Obama or Ahmadinejad?&quot; </a>Sept. 12, 2012<br /> <br /> CNN, <a href=""http://articles.cnn.com/2012-09-11/politics/politics_obama-netanyahu-iran_1_obama-netanyahu-obama-and-netanyahu-nuclear-program"">&quot;White House: Obama talks with Netanyahu on Iran, no meeting sought,&quot; </a>Sept. &nbsp;11, 2012<br /> <br /> <em>Times of Israel</em>, &nbsp;<a href=""http://www.timesofisrael.com/netanyahu-to-meet-clinton-ban-but-not-obama-at-un-confab/"">&quot;Netanyahu to meet Clinton, Ban but not Obama, at UN confab&quot;</a>Sept. 23, 2012<br /> <br /> Fox News, <a href=""http://www.foxnews.com/opinion/2012/09/20/real-reason-obama-snubbed-netanyahu/"">&quot;The real reason that Obama snubbed Israel,&quot;</a>Sept. 20, 2012<br /> <br /> PolitiFact,<a href=""http://www.politifact.com/florida/statements/2012/jan/27/mitt-romney/romney-says-obama-castigated-israel-building-settl/"">&quot;Mitt Romney says Obama &lsquo;castigated&rsquo; Israel but said nothing about rockets raining down on Israel from the Gaza strip,&quot;</a>Jan. 27, 2012<br /> <br /> PolitiFact,<a href=""http://www.politifact.com/truth-o-meter/statements/2012/aug/07/mitt-romney/romney-says-obama-has-not-visited-israel-president/"">&quot;Mitt Romney has said President Obama has not visited Israel as president,&quot;</a>&nbsp;Aug. 7, 2012<br /> <br /> PolitiFact,<a href=""http://www.politifact.com/truth-o-meter/statements/2012/aug/07/mitt-romney/romney-says-obama-rejects-jerusalem-capital-israel/"">&quot;Mitt Romney says Barack Obama rejects Jerusalem as the capital of Israel,&quot;</a>Aug. 7, 2012<br /> <br /> PolitiFact, <a href=""http://www.politifact.com/florida/statements/2012/sep/13/john-kerry/john-kerry-says-netanyahu-praised-us-israel-relati/"">&quot;John Kerry says Netanyahu praised U.S.-Israel relationship,&quot;</a>Sept. 13, 2012<br /> <br /> ABC News,<a href=""http://abcnews.go.com/blogs/politics/2011/11/hot-mic-catches-obama-sarko-griping-about-netanyahu/"">&quot;Hot mic catches Obama, Sarko griping about Netanyahu,&quot;</a>Nov. 8, 2011<br /> <br /> <em>Miami Herald</em>&rsquo;s Naked Politics blog,<a href=""http://miamiherald.typepad.com/nakedpolitics/2012/09/damage-control-dnc-reverses-course-recognizes-israel-capital-jerusalem-arab-american-delegates-vote-.html?cid=6a00d83451b26169e2017c31abb63f970b"">&quot;Damage control: Obama gets DNC to change course, recognize Israel-capital Jerusalem, Arab-American delegates vote no,&quot;</a>&nbsp;Sept. 5, 2012<br /> <br /> <em>Jewish Journal</em>, <a href=""http://www.jewishjournal.com/nation/article/debunking_myths_on_israel_and_u.s._foreign_policy"">&quot;Debunking myths on Israel and U.S. foreign policy,&quot;</a>Sept. 7, 2012<br /> <br /> <em>Foreign Policy</em>, <a href=""http://www.foreignpolicy.com/articles/2012/09/12/when_bibi_didnt_meet_barack"">&quot;When Bibi didn&rsquo;t meet Barack,&quot;</a>Sept. 12, 2012<br /> <br /> Reuters,<a href=""http://www.reuters.com/article/2012/09/11/israel-iran-netanyahu-idUSL5E8KB9DC20120911"">&quot;In unusual snub, Obama to avoid meeting with Netanyahu,&quot;</a>Sept. 11, 2012<br /> <br /> <em>60 Minutes,</em> <a href=""http://www.cbsnews.com/2102-18560_162-57518495.html?tag=contentMain;contentBody"">interview with President Barack Obama</a>, Sept. 23, 2011<br /> <br /> Interview, Aaron David Miller, distinguished scholar at the Woodrow Wilson International Center for Scholars and previously served at the Department of State as an advisor to six secretaries of state, Sept. 25, 2012<br /> <br /> Interview, Ryan Williams, &nbsp;spokesman for the Mitt Romney campaign, Sept. 25, 2012<br /> <br /> Interview, Brad Herold, campaign manager for Adam Hasner&rsquo;s congressional race, Sept. 25, &nbsp;2012</p>"
11043.json,mostly-true,"In a majority of states, you can now marry freely, but can still be fired for who you love.","civil-rights,gays-and-lesbians,states",mark-pocan,"State Assembly member, 78th District",Wisconsin,democrat,1,2,2,3,0,a statement,"<p>Phone conversation with Meg Vergeront, partner, Stafford Rosenbaum LLP, July 7, 2015.</p> <p>Phone conversation with Gordon Hylton, professor, Marquette University Law School, July 1, 2015.</p> <p>Email exchange with Mike Pinto, media relations coordinator, American Civil Liberties Union.</p> <p>U.S. Equal Employment Opportunity Commission, <a href=""http://www.eeoc.gov/eeoc/newsroom/wysk/enforcement_protections_lgbt_workers.cfm"">What you should know about EEOC and enforcement &nbsp;protections for LGBT workers</a>.</p> <p>U.S. Equal Employment Opportunity Commission, <a href=""http://www.eeoc.gov/eeoc/newsroom/release/6-3-15.cfm"">Agencies release guide on LGBT discrimination protections for federal workers</a>.</p> <p>Email exchange with David Kolovson, communications director, Congressman Mark Pocan. &nbsp;</p> <p>Phone conversation with Jeanne Goldber and Carol Miaskoff, Office of Legal Counsel, U.S. Equal Employment Opportunity Commission, July, 1, 2015. &nbsp;</p> <p>National Conference of State Legislatures, <a href=""http://www.ncsl.org/research/labor-and-employment/discrimination-employment.aspx"">State laws on employment-related discrimination</a>, January 2014.</p>"
